program_name,attempt_number,provider,model,start_time,end_time,duration_seconds,prompt_summary,llm_output,parsed_rf,check_status,counterexample,tokens_used,empty_output_reason
c03,1,openrouter,openai/gpt-5-mini,2026-03-16T09:46:24.640440,2026-03-16T09:46:55.225182,30.584742,"vars=['x', 'y', 'z'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(y - x), ReLU(x - z + 1)]","[ReLU(y - x), ReLU(x - z + 1)]",YES,,3302,
c07,1,openrouter,openai/gpt-5-mini,2026-03-16T09:46:58.992195,2026-03-16T09:47:56.948174,57.955979,"vars=['i', 'j', 'k', 't'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(k - -2147483648)],[ReLU(k - -2147483648)],ERROR,,5080,
c07,2,openrouter,openai/gpt-5-mini,2026-03-16T09:47:57.487169,2026-03-16T09:48:23.886774,26.399605,"vars=['i', 'j', 'k', 't'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(k - -2147483647)],[ReLU(k - -2147483647)],YES,,3101,
c08,1,openrouter,openai/gpt-5-mini,2026-03-16T09:48:28.235794,2026-03-16T09:49:10.060995,41.825201,"vars=['i', 'j'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(1*i + 1), ReLU(1*i - 1*j + 1)]","[ReLU(1*i + 1), ReLU(1*i - 1*j + 1)]",YES,,4121,
ex3a,1,openrouter,openai/gpt-5-mini,2026-03-16T09:49:14.128817,2026-03-16T09:49:38.446124,24.317307,"vars=['x'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(100 - x)],[ReLU(100 - x)],YES,,2549,
ex3b,1,openrouter,openai/gpt-5-mini,2026-03-16T09:49:43.180054,2026-03-16T09:50:00.559865,17.379811,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(y - x + 0*c)],[ReLU(y - x + 0*c)],YES,,2575,
javaAG313,1,openrouter,openai/gpt-5-mini,2026-03-16T09:50:04.644802,2026-03-16T09:50:22.892418,18.247616,"vars=['x', 'y'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(x)],[ReLU(x)],YES,,2486,
javaBreak,1,openrouter,openai/gpt-5-mini,2026-03-16T09:50:26.437913,2026-03-16T09:50:37.593690,11.155777,"vars=['i', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(11 - 1*i)],[ReLU(11 - 1*i)],YES,,2241,
javaContinue1,1,openrouter,openai/gpt-5-mini,2026-03-16T09:50:41.010611,2026-03-16T09:50:53.716369,12.705758,"vars=['i', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None",[ReLU(20 - 1*i)],[ReLU(20 - 1*i)],YES,,2087,
javaNested,1,openrouter,openai/gpt-5-mini,2026-03-16T09:50:57.733798,2026-03-16T09:51:12.688394,14.954596,"vars=['i', 'j', 'c'], has_cex=False, single_turn=True, target_dim=None, loop_keywords=None","[ReLU(10 - i), ReLU(12 - j)]","[ReLU(10 - i), ReLU(12 - j)]",YES,,2525,
